reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a34e9916-46d3-45d0-a67c-0f1b55ff7ff5,Ling May,https://play-lh.googleusercontent.com/a/ACg8ocJcOrc5Fa3Ql5YvAIJeZyajTDUaLBe8JvlwD9sqSTF6_6k03w=mo,any promotion,5,0,3.6,2023-05-24 13:29:20,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-06-09 06:14:25,3.6
91be0ba2-d6ee-42b9-a126-d3530276fc4b,LUKMANUL Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjWuuS56apAJgO6wrY00xQJHRu2_xCHxBqCM_MZ48vU039FinPsb,Nggak jelas,2,0,3.6,2023-05-21 18:41:52,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-06-09 06:04:10,3.6
c707e14b-ac87-4f3a-ab9e-0bae64681c97,Jeremy Chan PK,https://play-lh.googleusercontent.com/a-/ALV-UjUaEtmn6DhwKCPtuNRjKKzz6X3qBWI4kUgqr4dNnjluU97N5eP2,Good,5,0,3.6,2023-05-20 00:55:45,,,3.6
a50164a2-1b4c-43ef-914a-c9bce80c9070,Alethia,https://play-lh.googleusercontent.com/a/ACg8ocLxBBLsFqzarMnei-Pq0VYvKfipY4PImcjy5bzo7xdcbvEKIw=mo,There's barely anything to do and you can't properly manage your booking. There's no option to create an account and login.,1,5,3.6,2023-05-17 01:31:34,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-06-09 06:07:38,3.6
f00ce51e-e4f5-4d13-a839-47e359019e76,Fazli Ghazali,https://play-lh.googleusercontent.com/a/ACg8ocJlx76KyTVer2pXV5FPcBf3ODemizMArDxC6Q4AKxqdKMt5xA=mo,"The most lame and pathetic apps. We could know this apps is run by some incompetent lion air IT staff just by using it. Too many error. Need to uninstall and reinstall few times, sometimes error is fixed but most of the time it didn't. Looking for flight but no single airport can be found. Last night there were plenty of flights but suddenly today no flight can be found. So pathetic and so low class. I shouldn't even give a single star.",1,2,3.6,2023-05-16 15:09:49,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-06-09 06:07:00,3.6
b7b90506-9252-4ebd-93a7-9b4706189bc7,Ramzy Hanansyah P,https://play-lh.googleusercontent.com/a-/ALV-UjWPyXPyPss6H9vNyVZpxTJtISWu_fCTcKOQXd_EAP9t0Djrvox5,"Aplikasi stuck di logo lion air, tidak bisa masuk aplikasinya. Padahal biar mudah check in onlinenya, malah jadi sulit.",1,0,3.6,2023-05-14 03:06:29,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-06-09 06:05:31,3.6
ab082b3a-d00a-42b3-9134-f65632b14439,Fenny Amaliah,https://play-lh.googleusercontent.com/a/ACg8ocJ9JygJyKFsPRZUdOWHnD2z_tgNOo2jymtqsuMAjfI1mDcIcQ=mo,besttttt,5,0,3.5,2023-05-11 14:13:20,,,3.5
7116c52b-e7e6-484f-b0dc-a4840a76942c,Wisnu Yoga Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjXm2BhaM7wrmvqTR2Pw3rEy4K110wkgaGgjgjpwXP_hTspzoTuu,the cheapest fare available,5,0,3.5,2023-05-08 10:10:01,,,3.5
e2440cf9-799c-4b5a-801b-177661d92194,puspita ningrum,https://play-lh.googleusercontent.com/a-/ALV-UjXFY9vOi9wY84XG2TB1vdEeSw9uMZkll2ZhouReJQ-rpDrFBQWF,Ribet,1,0,3.5,2023-05-07 21:30:48,,,3.5
013e4771-dd25-496f-89a5-0f91b95e9230,Ditto Prasetya,https://play-lh.googleusercontent.com/a-/ALV-UjUr_3BPkLoSdkFE1COx4tgWRdKpGZLKDsR3SVutlePhfFvGv8IZ,"Tidak bisa kirim email, sukses kirim diaplikasi, tetapi tidak terima email That problem fixed Good Job",5,1,3.5,2023-05-04 04:04:26,"Dear Valued Customer, we sincerely apologise for the inconvenience. Request you to kindly send a email to customercare@lionairgroup.com . Sincerely , Lion Air.",2022-06-10 06:51:05,3.5
aa93659e-faa4-444a-be77-25bb056de8b2,irsyad dmy,https://play-lh.googleusercontent.com/a/ACg8ocK4I7DJ49MgIcoHBWprNzWnt6bgaG7x8J0SfNNsYj0NAl9u2g=mo,Bad app is bad. Only used for online check in then uninstall,1,2,3.5,2023-05-03 23:12:47,,,3.5
388eb874-26f3-4896-8cae-594128754c60,hero heriya,https://play-lh.googleusercontent.com/a-/ALV-UjVqy9CK1MGTL5WSFWrMMyGszitBxZIux93QxvyqlySZLB4KsyI,"180m waiting, nice lion",1,0,3.5,2023-05-02 08:06:18,,,3.5
2c67bb4a-6a31-43bb-894f-9362bb111f85,Munawir Gani,https://play-lh.googleusercontent.com/a-/ALV-UjWIoVRBywsEzpvjoUBgLL_TYxepuf6MN1yzsst4XnrZT7ThUtRw,"Sangat tidak nyaman, pemberitahuan keterlambatan pesawat ""terlambat"" diumumkan kepada penumpang",1,0,3.5,2023-04-29 12:57:37,,,3.5
029ec3a7-0e44-4ba9-8ee6-bbcd61c29ed1,santosh kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWzudSi6cyJ4o0tUj7kHd_H7ySDCY63D5rRotdqjIKBV7ZvGBCo,Log in issue,1,0,3.5,2023-04-28 18:14:42,,,3.5
678c5948-f65c-4e26-9241-27fa77092caf,Bagas Dewantoro,https://play-lh.googleusercontent.com/a-/ALV-UjWSyj2fyz2CGoM6An7XLDZaTfigOOG19lyOVU9JkP5gWyARvA,"Pembayaran via mobile banking tidak ada informasi caranya, dan kalau kembali ke halaman home, tidak bisa melihat lagi kode pembayarannya. (Mungkin krna ada bug)",1,0,3.5,2023-04-26 13:27:48,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-27 09:28:24,3.5
cfc8feef-2438-47c4-909f-1c292e6ebf22,3-01_13 Moh. Iqbal Kusdiyanto Wiharjo,https://play-lh.googleusercontent.com/a-/ALV-UjW_mTAwqNhMmtnsogodSQef2UMjRcjtM9DI-tOy2_nAfWdsv4gw,Worst costumer service Suka cancel tiket secara sepihak kurang dari 1 hari,1,0,,2023-04-24 04:25:33,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-27 09:28:52,
6b7e8f41-ca1c-4163-a3f6-a9d5d69103e1,paul march,https://play-lh.googleusercontent.com/a/ACg8ocIDzNG5yLbhmawqgjPS-6_SBJmX6_zEZRQNCGhhx6VzdEhNsw=mo,0 stars nowhere to put booking reference in to get your booking up!,1,0,3.5,2023-04-23 20:40:54,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-27 09:29:00,3.5
12bc6f2d-bf12-496d-9ab6-6f163bd97340,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek, panas bgt, delay 6 jam ga dikasih kompensasi, dikasih service tapi cuman biskuat sama goodtime sebiji. gausah terbang pake ini, pake harapan ortu aja",1,0,3.5,2023-04-21 09:59:33,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-22 09:30:23,3.5
a6d2fdf2-d05d-4703-806c-af1b69c7781a,Alexis Olivares,https://play-lh.googleusercontent.com/a/ACg8ocIIYWv6Hsn3exuD4Y--yxwy3S_VIOlwLwAOOdTndREFMLkhgQ=mo,"Absolutely the worst customer support experience I've had in 7 years of traveling. It will take hours just for you to get connected with an agent and if you happen to miss their message for 5 minutes, they'll bail out on you.",1,8,3.4,2023-04-18 10:27:26,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-22 09:29:36,3.4
5bc51fe3-092b-4f76-9d5a-e2e945a18c41,Mr pp Kohkong,https://play-lh.googleusercontent.com/a-/ALV-UjVeELUfZUDYGig8z76lUH70X5Pb-14ppsmCl0RCfc5rQPVL90dy,"Bogus airline , didn't send itinerary Bogus app",1,0,,2023-04-17 06:05:23,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-22 09:28:35,
1d846942-9a92-42ef-bd6b-a75a5344a6dd,Justisia Iskhan,https://play-lh.googleusercontent.com/a/ACg8ocJ1Agk9I7DJO-_k1cDnNBdIuN8b4McCS7ljfUXHgmuGmLRpjiDT=mo,It's easy to use and simple!,5,0,3.0,2023-04-15 18:23:13,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-04-22 09:27:48,3.0
c61fb29e-f8ab-43ce-95f9-0cfe94d55fad,Ali nisar,https://play-lh.googleusercontent.com/a/ACg8ocK-HoSZdzg1H0d4Nre217Ofn29sGKAL2FhGNEqF7nDwoc6iQA=mo,Excellent,5,0,3.4,2023-04-14 15:31:22,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-04-22 09:28:10,3.4
343b81c6-bb24-4399-b9a1-771c5a8b77cf,STN W,https://play-lh.googleusercontent.com/a-/ALV-UjU_CJGXhqCVwUAJZepD7bmM7vX5JHsVe8Qx7HlshK0oYS20Z4zFHQ,Being late is lion air number one moto,1,1,3.4,2023-04-11 16:25:12,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-22 09:26:31,3.4
eec94caf-4312-4b29-9208-a03050cfe3ef,Kristiawan B Rahmat,https://play-lh.googleusercontent.com/a-/ALV-UjVYwTHpwapOt48-IeZ2F-5CovWjlwXT70EZac5ijXAGMDWXLe69xw,Mudah digunakan,5,0,3.4,2023-04-09 08:51:04,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-04-22 09:27:09,3.4
df8c4522-e639-4e32-9a53-ba2ed4e50d2b,Zaki Vernando,https://play-lh.googleusercontent.com/a/ACg8ocK-Gl02ZzoI8qg8n5BbOkANLhal3qqJJB-rrTx_LhmiIBaLog=mo,"Penerbangan dua kali dibatalkan, ga ada tanggung jawab maskapai untuk menggantikan penerbangan yang sudah dibatalkan. Padahal pembatalannya H-1 keberangkatan. Benar2 mengecawakan!",1,0,3.4,2023-04-08 07:26:53,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-22 09:26:03,3.4
201baa59-f781-4f6e-976f-10734b403ba5,Surya Ranga,https://play-lh.googleusercontent.com/a/ACg8ocKCEhb1nGIPoPnwWfWOZCkKfbj4UDrUz2f4BYjRQh0pIQS2X7c=mo,thankyou lion air,3,0,,2023-04-06 13:11:44,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-04-08 06:01:59,
7a4e5ae9-a67c-4c25-bdf8-9ee7ddc7ca29,Konrad Lentschig,https://play-lh.googleusercontent.com/a-/ALV-UjVhKEAz9cFKIV99W07r-LtEP0BoG4I1FdE1Ey5zfNSau5CuSpxg,"There isn't an any option to change the currency. If you offer to change the language, so please offer the currency too. It's annoying always to math, what's what is the real price.",2,4,3.3,2023-04-05 11:31:34,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-08 06:02:42,3.3
40d32d3d-627e-4386-a35f-c01b03f160ae,maggie ma,https://play-lh.googleusercontent.com/a/ACg8ocJFPwf3YGtDXL7KS_D6-OfXaWAAfg0yCqZdCZhF2_Z0fkIYTQ=mo,useless app. can't check anything!,1,2,3.3,2023-04-02 06:31:28,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-08 06:03:39,3.3
673982c9-8348-4606-b44d-1cc855ee2827,Brendon Oliver,https://play-lh.googleusercontent.com/a-/ALV-UjXhxileEZhnGamCByKjr4iTzOR6HwHVKJVEuh6aoaHbC3O1CKan,You can't even log in,1,0,3.3,2023-03-31 00:23:57,,,3.3
bb8c7284-6c5d-40b1-a416-ee8b5f3a75e5,yunus sipahutar,https://play-lh.googleusercontent.com/a/ACg8ocLkMv-DffCkuUhnRfSWAIKMB3r2hWThv6vJE0X21XcclAeYQg=mo,Aplikasi belum informatif,1,1,3.3,2023-03-30 15:01:53,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-08 06:08:32,3.3
ade864fd-d799-4140-8eb1-9500f49fb79f,Puguh Kribo official,https://play-lh.googleusercontent.com/a-/ALV-UjXa0VGqXIGb8Ebzi-uWVkrLgcZH5PlOuKGASDgvmYWheRQMQW6U,"Saya mau check in ga bisa , App ga bisa di klik, perlu perbaikan yg bener",1,0,,2023-03-27 22:21:36,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-08 06:08:27,
5e2058aa-be57-484b-8fa4-616b761b3e36,Nugroho RF,https://play-lh.googleusercontent.com/a-/ALV-UjUtwMUa5jR_YEdWCsaafpDQfNZqWMB1Gl4Tdw-jBrRkBNZHQfxu,Cannot do check in.,1,0,,2023-03-27 08:50:47,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-04-08 06:08:18,
9745f6ee-69a1-463a-b4eb-69a7a65293ea,hanifah khairiah,https://play-lh.googleusercontent.com/a-/ALV-UjWROQkIHwNo042DuzXIPeHU4KsZtPBNhBqz_0r_M7o9m6CMasRB,easy,5,0,3.3,2023-03-26 08:41:14,,,3.3
e23542bc-a747-41ab-9cfd-902294a07f21,R4V3N,https://play-lh.googleusercontent.com/a-/ALV-UjVYPu801cAqVN-7jftmEnQeQlgBaSctnwkIkOCVCkp1IlvWh4Qi,This have officially become the No 1 most useless app in flight industries I ever knew,1,2,3.3,2023-03-24 08:19:53,,,3.3
445df608-e98e-4d83-adeb-3e8d0df16368,Nedi Liongdra,https://play-lh.googleusercontent.com/a-/ALV-UjX4sRHjAbUkIQYX1yj-Z9ZFzR9qSV4Ivpt-lUkpT3a2dl5jNvBc,"Call canter non active, live chat replies within 50 minutes, wa no replies... Parah abis.. Pemerintah harus buat aturan jelas Dan tegas. Kalau tidak konsumen di rugikan....",1,0,3.3,2023-03-23 12:25:15,,,3.3
95d5ab3f-c673-4c96-b44c-dd5bbda53b7e,Jef Yorston,https://play-lh.googleusercontent.com/a-/ALV-UjXFWsCk9BRlOABRja69Ymybj9_e1eFP4n_cYTY4T8KkvbNswnUz,"Terrible can't choose a seat, don't do web check in",1,4,3.3,2023-03-17 17:58:22,,,3.3
ed8bfe2d-986b-494f-b895-e48f2579efb8,hendrawan wirgho,https://play-lh.googleusercontent.com/a/ACg8ocIQA02sPW-T0DVmuItreE_zNwXDt3l29oIyWRYyM1jP-SnLGQ=mo,susah menggunakan app nya.. perlu disempurnakan lagi..,3,0,3.3,2023-03-17 14:41:01,,,3.3
2567733e-e2cf-4bb9-95bd-711147ca0475,Esther Chiang,https://play-lh.googleusercontent.com/a/ACg8ocKiGnh2UVA5MaJgwRzzTRrurerpbSIDzdw8QULmEWlvBu_JRg=mo,"fast, great",5,0,3.3,2023-03-16 13:09:51,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-03-20 05:25:08,3.3
f2767168-06b0-4d7e-a8bb-cddf57291f8f,Slamat Tan,https://play-lh.googleusercontent.com/a-/ALV-UjWibWP62cIvtnow34LLoorlLKdGKsv7LjDwnCKGCFbMGVMLsIWD,Applikasi tidak layak. Jauh dari kata sempurna utk lion air yg memiliki pesawat yg banyak dengan kwalitas app seperti ini.,1,0,3.3,2023-03-11 18:29:18,,,3.3
58d0060b-43c6-446c-a7fd-2d8b2b9396c6,Martin Powell,https://play-lh.googleusercontent.com/a/ACg8ocJ60YLF3xE7SpJ6XCtMOtFDGTaw2YjxlXF_LRhA07yJxPFowg=mo,IMPOSSIBLE TO ADD EXISTING BOOKING TO APP,1,0,3.2,2023-03-08 06:20:20,,,3.2
109f3f62-57d7-4d33-988c-85b3f9ccf74f,Priyo IDN,https://play-lh.googleusercontent.com/a/ACg8ocJ4Koz_q24BB4LbpTYDg0ezr4OMBKqnbGVRDKqjS23DkPAqkQ=mo,Easy to use,5,0,3.2,2023-03-06 09:46:54,,,3.2
d3f8fba4-b398-4ff1-ad85-6356540565cc,Elvizza Nahumury,https://play-lh.googleusercontent.com/a-/ALV-UjV6jv_i2eQ3V1VxXsekj--xv3CDDFJm5k1SojmLgmfhWxCKHBs,PENERBANGAN BUAT HADIR KE PEMAKAMAN KAKAK JAM 9PG DI JAYAPURA! DPT MASKAPAI BIADAP! PILOT+CREW2 GAK PUNYA OTAK! DELAY 2 JAM DARI SUPER AIR JET IU 505 HARUSNYA BRANGKAT 8MLM BERUBAH JADI 10MLM TIBA DI JKT 12MLM TAPI BATIK ID 6180 YANG DI JADWALKAN BERANGKAT JAM 12MLM SUDAH TERBANG! BIADAP! SUNGGUH AMAT SANGAT BIADAP MASKAPAI INI. SAYA NAIK LAGI PESAWAT JAM 1PG KE MANADO SAMA CS DI JKT BILANGNY FLIGHT LANGSUNG PDHL TRNSIT SORONG! PEMAKAMAN SUDAH BERLANGSUNG! MASKAPAI BIADAP!,1,0,,2023-03-06 01:05:42,,,
d64ae41a-3468-4d86-ae87-039c56d76fdc,Kambing Bergoyang,https://play-lh.googleusercontent.com/a/ACg8ocJ98VJEPlmbSZcx7y1ZBKN3SleJxthJ5I3fSygfKMYpNWC1DQ=mo,"Halo min, saya hubungin cs sekarang gak bisa lewat telpon harus email atau wa. Cuma wa dan emailnya lama sekali gak dibalas? Kira2 harus bgmn? Nanti saya update kalau ada resolusi ya",1,0,3.1,2023-03-03 04:22:15,,,3.1
005aeee5-3db5-4870-adf2-265310a23fa5,Andrea Colognesi,https://play-lh.googleusercontent.com/a-/ALV-UjWWmhF-Ir0L5kq4mz_eziZt7MbVZU9CB330qu_4P56i0nBtwiA,"Customer Service is bad, hours of waiting for their reply on WhatsApp and still no one responded... The office service is bad, the app have an underdeveloped feature, it is better to talk with a wall than with Lion Customer Service. I wonder how they can still survive... Thanks for not helping.",1,18,3.1,2023-02-28 05:41:17,,,3.1
c00f59aa-d904-411a-92a1-d5714a69bdb2,TAPAH ABDUL NALIN,https://play-lh.googleusercontent.com/a-/ALV-UjXz6FPl2C6DrcnO-xtDprTVd4HBC2witgLogwcrzWSkKa0M3V7Mew,Ok,5,0,3.1,2023-02-28 02:09:51,,,3.1
d708cbbb-c28d-4acf-91ba-8c887e3a98e3,Anthony Hawkins,https://play-lh.googleusercontent.com/a/ACg8ocJAp8JswMUi_58v4xTCMPAKxpBnVchGS5OE_iYVMjJ93wio6w=mo,"Great service, great value,",5,2,3.1,2023-02-26 09:09:20,,,3.1
1d67c8f0-c931-4e68-920f-6dcce6cdfcad,Rokhim Bathara,https://play-lh.googleusercontent.com/a-/ALV-UjUsY9FH3R_qYP9eaSXIglYaHQm244MYWqmUTt3_BGfjKcfAO3R6,"Ngga bisa check in online, pelayanan nol.",1,0,3.0,2023-02-23 12:39:39,,,3.0
90612f0f-cde1-4f8a-bfb9-d54f8e96bad6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app needs money spent on it, ie more work...",2,0,3.0,2023-02-21 19:15:05,,,3.0
57d00591-0604-4af5-a0a2-10c505833287,Depta Satria,https://play-lh.googleusercontent.com/a-/ALV-UjUOAYsvrRcMjQtx9uFV280URFgF0Rro5lXgidK4LSuGHFdi9bI,Telat 4 menit aja gak bisa ditolerir sedangkan klo mereka telat diem2 aja... memang maskapai pilihan terakhir..,1,0,2.3,2023-02-20 08:50:51,,,2.3
4a1f5bc4-8599-4974-b866-db469b3071fd,Fadly Abadi,https://play-lh.googleusercontent.com/a/ACg8ocJ_juzFqSLhaiVQMul0bmg1f_uf-26z0dTP0R3K201c-OJLyQ=mo,Tidak bs membayar pake kredit card,5,0,3.0,2023-02-20 06:36:07,,,3.0
442eb4af-45b1-4bbf-b736-aee333a91ef9,fei kira,https://play-lh.googleusercontent.com/a-/ALV-UjWKWuvfL41ux_QkNTt7Z6rf3BwKqCU0NKwitukyStxfDNqxxZIUlw,"aplikasinya auto ngeubah tanggal yg kita pilih, juga selama pengisian data gaada ditampilkan tanggal yg kita pilih. parah bener. pengalaman yang traumatik",1,0,3.0,2023-02-18 13:01:32,,,3.0
2d8274a7-35b0-443a-8dc5-83d93c960146,Andy Wirawan,https://play-lh.googleusercontent.com/a-/ALV-UjVED8GKWgnebtps0t1B9E4jCBAqL1VB6FOf61oBA7G0Bz7N_vY,Not working...,1,0,3.0,2023-02-16 15:09:33,,,3.0
4f7c9644-3fc0-45a9-8823-bcee2c8e9111,M Yasir,https://play-lh.googleusercontent.com/a-/ALV-UjXgaeVKJT0xzxiJ_mW1vSHL_E0x3ZYIvZNaIQC3lHkE2VGF8Kai,"Pelayanan sangat buruk, petugas sangat tidak informatif dan tidak solutif.",1,0,,2023-02-16 03:51:28,,,
3424a010-7d05-44a1-8ced-e78a8f69fde4,lindoyy,https://play-lh.googleusercontent.com/a-/ALV-UjUUoptmDbUmdBV_JdDtGxrdvfhX6HVsDvqlxZIwaHaPonR_8lEO,great apps to book ticket,5,1,3.0,2023-02-16 02:29:18,,,3.0
5ce82efa-d117-405e-b74f-babc585ec4b7,Ibraheem Jutt,https://play-lh.googleusercontent.com/a-/ALV-UjUPm1UPL0puSl-rhSM9lRowUeTXfdTjXOKnrCnZ9_iaD8x1T7Te,Good,5,0,3.0,2023-02-14 20:40:19,,,3.0
925b1d86-104c-4980-bae1-d1e7358ae000,Ari Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjWQRODzzYxsBwhnj3YyVDcGz5j5CvzAhFeKN5MCkHYatOhEEC94,User Friendly Apps,5,0,2.9,2023-02-14 01:44:17,,,2.9
1ff25e00-b19d-4ac1-aa78-df32474bc5f3,Dicky Sembiring,https://play-lh.googleusercontent.com/a-/ALV-UjXKY4BLyqmHmLdj_jAtrzJh6H92E6YJ2DxdvHpZWgWb9yyl1zw,Why your online check in system oftenly error? Please checking out your system for sure. Thank you.,5,0,2.9,2023-02-12 13:22:31,,,2.9
4a412892-df0e-4ce1-b75f-22d7a5672b77,Ivon Elim Leo,https://play-lh.googleusercontent.com/a-/ALV-UjVIHhdhp4AB71T8Jl-FvND73u33G3Z7f7p82dmbUu_ysVeoBBWL,"I just landed Manado and flight attendance announce about the door prize For past 9 years I am FF but booked via traveloka , for my upcoming flights can I participate only by online check in or only after purchase? Thanks",5,0,2.9,2023-02-06 06:07:25,,,2.9
64a5a1c0-d9ec-4413-b0f0-c2b7a5d12c58,dharma sucipto,https://play-lh.googleusercontent.com/a/ACg8ocKPdqSivDACqoOT6F8eyQRtTZOYxob7vuhDWcdKkjatpGVK=mo,"Abysmall app, even worse customer service.",1,0,2.9,2023-02-06 05:15:21,,,2.9
e118da6f-c1de-436e-86cb-9174eb18874f,Elvira Tjahyadi,https://play-lh.googleusercontent.com/a/ACg8ocKOtaRBpzRrgd90rLEK2TwaiXM-4CxTQ16ZxyslPPi9UXdsxw=mo,"Worst app and worst airline ever! 100% rate of delayed and late flight, and 100% rate of canceled flight within 1 day notice. Have no call center, slow response in whatsapp customer service. How do you even still operate?",1,14,2.9,2023-02-05 07:12:49,,,2.9
fdb8d644-f170-441f-8483-1f6b61274d59,Gatot AP,https://play-lh.googleusercontent.com/a/ACg8ocJwvZp_BYIib6Lw4n1i9EyY3sWgoYTHprgpymO7tlJ7pBpBvY9x=mo,Excellent,5,0,2.9,2023-02-05 00:33:31,,,2.9
cd4835d9-3ee6-4238-91d4-ae031d94620b,NBM Channel,https://play-lh.googleusercontent.com/a-/ALV-UjUxkDaMGjuEvQoFptlS8Q_QtfuS6r2NZSTPNvtpElZkgQTN1m1g,Hadehhhh...check in online always error....,2,2,2.9,2023-02-04 07:41:35,,,2.9
f22c5298-ba61-4c7e-856c-75465f8c3a28,Calm Sea,https://play-lh.googleusercontent.com/a-/ALV-UjWAbJky6EiR_kFATc9qYCzQyHNIocjTlakX1okhhHzDpexbmKUK,Bayar nya harus via ATM aplikasi nya masih jauh dbawah harapan..,1,0,2.8,2023-02-02 07:40:12,,,2.8
a61df1f6-a18f-43ba-b1d1-a2739359d7f0,Sozo Formula Manggata 1 (Soman 1),https://play-lh.googleusercontent.com/a-/ALV-UjVcuGp_9Bhlz6EFA4SI3Eg1Yes8vYusi34VFgQ1j8utluBdRKGd,"Bagus untuk web checkin. Ternyata ada triknya kalau mau dapat tempat duduk depan. Kalau mau book flight lebih murah di 3rd party sepertinya. Kalau bisa UX nya dibuat lebih exclusive dan modren seperti sosmed jaman sekarang. Loading server masih terasa 'murahan', seharusnya sewa cloud server AWS/Google/Azure + dipadukan dengan cloudflare biar kencang.",5,0,,2023-01-31 13:41:47,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-02-01 15:11:10,
f9745341-e42a-44c6-b789-013e28aee503,Dwi Retno,https://play-lh.googleusercontent.com/a-/ALV-UjXF33uv3naOtD6f9lAsXM8c2adIwjiO0-VWBHrYvr4cNHyi5Nk,"Reschedule semaunya aja, pas hubungi call center yg di web udah 3x ganti admin.. setelah dibalas sekali, blm selesai lgsg menghilang ganti admin baru.. di chat via wa udah dijelasin panjang lebar jwbnya mohon menunggu staff, dijelasin kembali ehh terima kasih telah menghubungi jika ada pertanyaan bla bla bla, yaudah dijelasin lagi... ehh tapi malah dijwb mohon menunggu lagi yaAllahhhhh, complain for NOTHING sih ini. JADI CUMA BISA PASRAH GTU DI RESCHEDULE SEPIHAK GINI?????????????",1,1,2.8,2023-01-28 15:56:43,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-02-01 15:12:35,2.8
809ef378-492f-49f7-8cab-6308bd042ed7,M. D. M.,https://play-lh.googleusercontent.com/a-/ALV-UjUY-O3ShdKTHnlgLq7T2RCEm6UIu2Ts9E5ce8-850yvfpCCXMtq,Worst app ever. No way to sign in and important features are under development.,1,1,,2023-01-28 06:48:46,"Dear Valued Customer, we sincerely apologize for the inconvenience. Request you to kindly send email to customercare@lionairgroup.com. Sincerely, Lion Air.",2023-02-01 15:08:44,
4c6fcd2b-052f-473f-994a-69272c7644b6,malikrabin,https://play-lh.googleusercontent.com/a-/ALV-UjV1zjdQa8cmDqdhu309kh0b6trd1lMa32rS71MZ5oQNZfJJ9OI,payment method nya diperbanyak,5,0,2.7,2023-01-19 05:39:55,"Dear Valued Customer, we are really glad that you like our services. Your support and voice are very important to us. Sincerely, Lion Air.",2023-02-01 15:04:20,2.7
